,agent_id,date_utc,punch_in,punch_out,user_shift_assign,timezone_string,time_zone
1498,2795,2023-07-18,2023-07-18 16:22:00,2023-07-18 16:43:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1499,2795,2023-07-18,2023-07-18 16:49:00,2023-07-18 16:55:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1500,2795,2023-07-18,2023-07-18 17:01:00,2023-07-18 17:05:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1501,2795,2023-07-18,2023-07-18 19:42:00,2023-07-18 19:49:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1502,2795,2023-07-18,2023-07-18 19:52:00,2023-07-18 20:49:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1503,2795,2023-07-18,2023-07-18 20:54:00,2023-07-18 22:37:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1504,2795,2023-07-18,2023-07-18 22:43:00,2023-07-18 22:52:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1505,2795,2023-07-18,2023-07-18 22:56:00,2023-07-18 23:00:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1506,2795,2023-07-18,2023-07-18 23:06:00,2023-07-18 23:15:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1507,2795,2023-07-18,2023-07-18 23:18:00,2023-07-18 23:22:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1508,2795,2023-07-18,2023-07-18 23:25:00,2023-07-18 23:32:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1509,2795,2023-07-18,2023-07-18 23:39:00,2023-07-18 23:48:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1510,2795,2023-07-18,2023-07-18 23:53:00,2023-07-18 23:59:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1511,2796,2023-07-18,2023-07-18 00:00:00,2023-07-18 01:39:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1512,2796,2023-07-18,2023-07-18 01:47:00,2023-07-18 01:50:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1513,2796,2023-07-18,2023-07-18 01:55:00,2023-07-18 04:11:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1514,2796,2023-07-18,2023-07-18 19:56:00,2023-07-19 00:00:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1515,2797,2023-07-18,2023-07-18 00:00:00,2023-07-18 00:19:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1516,2797,2023-07-18,2023-07-18 00:22:00,2023-07-18 00:25:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1517,2797,2023-07-18,2023-07-18 01:38:00,2023-07-18 02:39:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1518,2797,2023-07-18,2023-07-18 02:45:00,2023-07-18 02:49:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1519,2797,2023-07-18,2023-07-18 02:53:00,2023-07-18 03:32:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1520,2797,2023-07-18,2023-07-18 03:37:00,2023-07-18 04:10:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1521,2797,2023-07-18,2023-07-18 19:58:00,2023-07-18 21:31:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1522,2797,2023-07-18,2023-07-18 21:36:00,2023-07-18 21:46:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1523,2797,2023-07-18,2023-07-18 21:49:00,2023-07-18 21:55:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1524,2797,2023-07-18,2023-07-18 21:58:00,2023-07-18 23:02:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1525,2797,2023-07-18,2023-07-18 23:09:00,2023-07-18 23:16:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1526,2797,2023-07-18,2023-07-18 23:24:00,2023-07-19 00:00:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1527,2798,2023-07-18,2023-07-18 00:00:00,2023-07-18 00:03:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1528,2798,2023-07-18,2023-07-18 00:38:00,2023-07-18 01:43:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1529,2798,2023-07-18,2023-07-18 01:46:00,2023-07-18 04:05:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1530,2798,2023-07-18,2023-07-18 20:01:00,2023-07-18 20:05:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1531,2798,2023-07-18,2023-07-18 20:08:00,2023-07-18 21:42:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1532,2798,2023-07-18,2023-07-18 21:46:00,2023-07-18 23:00:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1533,2798,2023-07-18,2023-07-18 23:06:00,2023-07-18 23:17:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1534,2798,2023-07-18,2023-07-18 23:20:00,2023-07-19 00:00:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1535,2799,2023-07-18,2023-07-18 00:00:00,2023-07-18 00:13:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1536,2799,2023-07-18,2023-07-18 00:20:00,2023-07-18 00:39:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1537,2799,2023-07-18,2023-07-18 00:43:00,2023-07-18 01:22:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1538,2799,2023-07-18,2023-07-18 01:25:00,2023-07-18 03:40:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1539,2799,2023-07-18,2023-07-18 03:50:00,2023-07-18 04:23:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1540,2799,2023-07-18,2023-07-18 05:20:00,2023-07-18 05:24:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1541,2799,2023-07-18,2023-07-18 16:13:00,2023-07-18 17:00:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1542,2799,2023-07-18,2023-07-18 17:16:00,2023-07-18 17:27:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1543,2799,2023-07-18,2023-07-18 20:03:00,2023-07-19 00:00:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1544,2802,2023-07-18,2023-07-18 00:00:00,2023-07-18 01:05:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
1545,2802,2023-07-18,2023-07-18 01:10:00,2023-07-18 01:14:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
1546,2802,2023-07-18,2023-07-18 01:30:00,2023-07-18 01:34:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
1547,2802,2023-07-18,2023-07-18 01:48:00,2023-07-18 01:51:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
1548,2802,2023-07-18,2023-07-18 03:58:00,2023-07-18 04:07:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
1549,2802,2023-07-18,2023-07-18 16:44:00,2023-07-18 16:53:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
1550,2802,2023-07-18,2023-07-18 17:01:00,2023-07-18 18:09:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
1551,2802,2023-07-18,2023-07-18 18:13:00,2023-07-18 18:39:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
1552,2802,2023-07-18,2023-07-18 18:43:00,2023-07-18 18:59:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
1553,2802,2023-07-18,2023-07-18 19:04:00,2023-07-18 19:19:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
1554,2802,2023-07-18,2023-07-18 19:22:00,2023-07-18 19:26:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
1555,2802,2023-07-18,2023-07-18 20:56:00,2023-07-18 22:03:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
1556,2802,2023-07-18,2023-07-18 22:06:00,2023-07-18 23:15:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
1557,2802,2023-07-18,2023-07-18 23:18:00,2023-07-19 00:00:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
1558,2806,2023-07-18,2023-07-18 00:00:00,2023-07-18 00:03:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1559,2806,2023-07-18,2023-07-18 00:08:00,2023-07-18 01:35:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1560,2806,2023-07-18,2023-07-18 01:45:00,2023-07-18 01:48:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1561,2806,2023-07-18,2023-07-18 02:03:00,2023-07-18 03:52:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1562,2806,2023-07-18,2023-07-18 04:01:00,2023-07-18 04:05:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1563,2806,2023-07-18,2023-07-18 04:11:00,2023-07-18 04:31:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1564,2806,2023-07-18,2023-07-18 04:36:00,2023-07-18 05:32:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1565,2806,2023-07-18,2023-07-18 06:06:00,2023-07-18 07:11:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1566,2806,2023-07-18,2023-07-18 19:03:00,2023-07-18 19:29:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1567,2806,2023-07-18,2023-07-18 19:49:00,2023-07-18 19:53:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1568,2806,2023-07-18,2023-07-18 20:09:00,2023-07-18 20:22:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1569,2806,2023-07-18,2023-07-18 20:39:00,2023-07-18 20:42:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1570,2806,2023-07-18,2023-07-18 21:02:00,2023-07-18 21:05:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1571,2806,2023-07-18,2023-07-18 21:49:00,2023-07-18 22:00:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1572,2806,2023-07-18,2023-07-18 22:26:00,2023-07-18 22:29:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1573,2806,2023-07-18,2023-07-18 22:54:00,2023-07-18 22:57:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1574,2806,2023-07-18,2023-07-18 23:10:00,2023-07-18 23:24:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1575,2806,2023-07-18,2023-07-18 23:33:00,2023-07-18 23:36:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1576,2806,2023-07-18,2023-07-18 23:41:00,2023-07-19 00:00:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1577,2812,2023-07-18,2023-07-18 00:00:00,2023-07-18 01:24:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1578,2812,2023-07-18,2023-07-18 01:27:00,2023-07-18 01:30:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1579,2812,2023-07-18,2023-07-18 01:46:00,2023-07-18 01:49:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1580,2812,2023-07-18,2023-07-18 03:46:00,2023-07-18 03:58:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1581,2812,2023-07-18,2023-07-18 18:01:00,2023-07-18 18:35:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1582,2812,2023-07-18,2023-07-18 18:41:00,2023-07-18 19:25:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1583,2812,2023-07-18,2023-07-18 19:35:00,2023-07-18 20:23:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1584,2812,2023-07-18,2023-07-18 20:52:00,2023-07-18 21:09:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1585,2812,2023-07-18,2023-07-18 21:14:00,2023-07-18 21:19:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1586,2812,2023-07-18,2023-07-18 21:25:00,2023-07-18 21:58:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1587,2812,2023-07-18,2023-07-18 22:01:00,2023-07-18 22:51:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1588,2812,2023-07-18,2023-07-18 22:56:00,2023-07-18 23:00:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1589,2812,2023-07-18,2023-07-18 23:05:00,2023-07-19 00:00:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1590,2823,2023-07-18,2023-07-18 00:00:00,2023-07-18 00:18:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1591,2823,2023-07-18,2023-07-18 00:40:00,2023-07-18 01:49:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1592,2823,2023-07-18,2023-07-18 19:07:00,2023-07-18 21:11:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1593,2823,2023-07-18,2023-07-18 21:30:00,2023-07-18 21:33:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1594,2823,2023-07-18,2023-07-18 21:37:00,2023-07-18 21:40:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1595,2823,2023-07-18,2023-07-18 21:43:00,2023-07-18 21:46:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1596,2823,2023-07-18,2023-07-18 21:54:00,2023-07-18 22:30:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1597,2823,2023-07-18,2023-07-18 22:33:00,2023-07-18 23:36:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1598,2823,2023-07-18,2023-07-18 23:44:00,2023-07-18 23:47:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1599,2823,2023-07-18,2023-07-18 23:53:00,2023-07-19 00:00:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1600,2839,2023-07-18,2023-07-18 00:00:00,2023-07-18 00:05:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1601,2839,2023-07-18,2023-07-18 00:10:00,2023-07-18 00:53:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1602,2839,2023-07-18,2023-07-18 00:57:00,2023-07-18 01:22:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1603,2839,2023-07-18,2023-07-18 01:30:00,2023-07-18 03:49:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1604,2839,2023-07-18,2023-07-18 04:09:00,2023-07-18 04:25:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1605,2839,2023-07-18,2023-07-18 04:28:00,2023-07-18 04:31:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1606,2839,2023-07-18,2023-07-18 04:41:00,2023-07-18 05:40:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1607,2839,2023-07-18,2023-07-18 05:43:00,2023-07-18 05:52:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1608,2839,2023-07-18,2023-07-18 06:43:00,2023-07-18 06:57:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1609,2839,2023-07-18,2023-07-18 07:34:00,2023-07-18 07:55:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1610,2839,2023-07-18,2023-07-18 08:09:00,2023-07-18 09:24:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1611,2839,2023-07-18,2023-07-18 09:27:00,2023-07-18 10:34:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1612,2839,2023-07-18,2023-07-18 13:02:00,2023-07-18 13:19:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1613,2839,2023-07-18,2023-07-18 13:40:00,2023-07-18 14:06:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1614,2839,2023-07-18,2023-07-18 14:58:00,2023-07-18 15:06:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1615,2839,2023-07-18,2023-07-18 15:23:00,2023-07-18 15:48:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1616,2839,2023-07-18,2023-07-18 19:01:00,2023-07-18 19:13:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1617,2839,2023-07-18,2023-07-18 19:16:00,2023-07-18 20:09:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1618,2839,2023-07-18,2023-07-18 20:20:00,2023-07-18 20:36:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1619,2839,2023-07-18,2023-07-18 20:41:00,2023-07-18 20:58:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1620,2839,2023-07-18,2023-07-18 21:09:00,2023-07-18 21:55:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1621,2839,2023-07-18,2023-07-18 21:58:00,2023-07-18 22:01:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1622,2839,2023-07-18,2023-07-18 22:06:00,2023-07-19 00:00:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1623,2840,2023-07-18,2023-07-18 00:00:00,2023-07-18 01:30:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1624,2840,2023-07-18,2023-07-18 01:33:00,2023-07-18 03:06:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1625,2840,2023-07-18,2023-07-18 18:46:00,2023-07-19 00:00:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1626,2844,2023-07-18,2023-07-18 00:00:00,2023-07-18 02:41:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1627,2844,2023-07-18,2023-07-18 17:49:00,2023-07-18 18:40:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1628,2844,2023-07-18,2023-07-18 18:48:00,2023-07-18 19:11:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1629,2844,2023-07-18,2023-07-18 19:21:00,2023-07-18 20:14:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1630,2844,2023-07-18,2023-07-18 20:24:00,2023-07-18 20:56:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1631,2844,2023-07-18,2023-07-18 21:01:00,2023-07-18 21:08:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1632,2844,2023-07-18,2023-07-18 21:31:00,2023-07-18 21:35:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1633,2844,2023-07-18,2023-07-18 21:41:00,2023-07-18 22:37:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1634,2844,2023-07-18,2023-07-18 22:44:00,2023-07-18 22:58:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1635,2844,2023-07-18,2023-07-18 23:01:00,2023-07-19 00:00:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
1636,2848,2023-07-18,2023-07-18 00:00:00,2023-07-18 01:10:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1637,2848,2023-07-18,2023-07-18 01:18:00,2023-07-18 03:23:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1638,2848,2023-07-18,2023-07-18 03:26:00,2023-07-18 04:41:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1639,2848,2023-07-18,2023-07-18 19:59:00,2023-07-19 00:00:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
1640,2883,2023-07-18,2023-07-18 00:00:00,2023-07-18 03:07:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1641,2883,2023-07-18,2023-07-18 18:37:00,2023-07-18 19:54:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1642,2883,2023-07-18,2023-07-18 19:58:00,2023-07-19 00:00:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
1643,2892,2023-07-18,2023-07-18 00:00:00,2023-07-18 00:04:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00,Asia/Manila,-8:00:00
1644,2892,2023-07-18,2023-07-18 00:08:00,2023-07-18 00:11:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00,Asia/Manila,-8:00:00
1645,2892,2023-07-18,2023-07-18 00:14:00,2023-07-18 03:13:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00,Asia/Manila,-8:00:00
1646,2892,2023-07-18,2023-07-18 03:19:00,2023-07-18 03:24:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00,Asia/Manila,-8:00:00
1647,2892,2023-07-18,2023-07-18 04:00:00,2023-07-18 06:24:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00,Asia/Manila,-8:00:00
1648,2892,2023-07-18,2023-07-18 13:42:00,2023-07-18 13:52:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00,Asia/Manila,-8:00:00
1649,2892,2023-07-18,2023-07-18 13:58:00,2023-07-18 14:09:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00,Asia/Manila,-8:00:00
1650,2892,2023-07-18,2023-07-18 22:17:00,2023-07-18 23:44:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00,Asia/Manila,-8:00:00
1651,2892,2023-07-18,2023-07-18 23:47:00,2023-07-19 00:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00,Asia/Manila,-8:00:00
1652,2893,2023-07-18,2023-07-18 00:00:00,2023-07-18 00:15:00,MNL Sales 12: Sun-Thu | 20:00 - 04:00,Asia/Manila,-8:00:00
1653,2893,2023-07-18,2023-07-18 11:52:00,2023-07-18 13:39:00,MNL Sales 12: Sun-Thu | 20:00 - 04:00,Asia/Manila,-8:00:00
1654,2893,2023-07-18,2023-07-18 13:43:00,2023-07-18 14:04:00,MNL Sales 12: Sun-Thu | 20:00 - 04:00,Asia/Manila,-8:00:00
1655,2893,2023-07-18,2023-07-18 14:20:00,2023-07-18 14:37:00,MNL Sales 12: Sun-Thu | 20:00 - 04:00,Asia/Manila,-8:00:00
1656,2893,2023-07-18,2023-07-18 14:41:00,2023-07-18 15:58:00,MNL Sales 12: Sun-Thu | 20:00 - 04:00,Asia/Manila,-8:00:00
1657,2893,2023-07-18,2023-07-18 16:32:00,2023-07-18 19:33:00,MNL Sales 12: Sun-Thu | 20:00 - 04:00,Asia/Manila,-8:00:00
1658,2893,2023-07-18,2023-07-18 19:36:00,2023-07-18 19:44:00,MNL Sales 12: Sun-Thu | 20:00 - 04:00,Asia/Manila,-8:00:00
1659,2893,2023-07-18,2023-07-18 19:55:00,2023-07-18 20:02:00,MNL Sales 12: Sun-Thu | 20:00 - 04:00,Asia/Manila,-8:00:00
1660,2893,2023-07-18,2023-07-18 21:42:00,2023-07-18 21:50:00,MNL Sales 12: Sun-Thu | 20:00 - 04:00,Asia/Manila,-8:00:00
1661,2893,2023-07-18,2023-07-18 22:00:00,2023-07-18 23:37:00,MNL Sales 12: Sun-Thu | 20:00 - 04:00,Asia/Manila,-8:00:00
1662,2896,2023-07-18,2023-07-18 00:00:00,2023-07-18 00:03:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00,Asia/Manila,-8:00:00
1663,2896,2023-07-18,2023-07-18 00:11:00,2023-07-18 01:08:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00,Asia/Manila,-8:00:00
1664,2896,2023-07-18,2023-07-18 02:03:00,2023-07-18 05:52:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00,Asia/Manila,-8:00:00
1665,2896,2023-07-18,2023-07-18 05:58:00,2023-07-18 06:01:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00,Asia/Manila,-8:00:00
1666,2896,2023-07-18,2023-07-18 07:12:00,2023-07-18 07:15:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00,Asia/Manila,-8:00:00
1667,2896,2023-07-18,2023-07-18 07:18:00,2023-07-18 07:33:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00,Asia/Manila,-8:00:00
1668,2896,2023-07-18,2023-07-18 07:37:00,2023-07-18 07:58:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00,Asia/Manila,-8:00:00
1669,2896,2023-07-18,2023-07-18 09:03:00,2023-07-18 09:06:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00,Asia/Manila,-8:00:00
1670,2896,2023-07-18,2023-07-18 13:22:00,2023-07-18 13:32:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00,Asia/Manila,-8:00:00
1671,2896,2023-07-18,2023-07-18 21:45:00,2023-07-18 23:47:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00,Asia/Manila,-8:00:00
1672,2896,2023-07-18,2023-07-18 23:58:00,2023-07-19 00:00:00,MNL Sales 4: Tue-Sat | 06:00 - 14:00,Asia/Manila,-8:00:00
1673,2897,2023-07-18,2023-07-18 00:00:00,2023-07-18 00:31:00,MNL Sales 7: Sun-Thu | 06:00 - 14:00,Asia/Manila,-8:00:00
1674,2897,2023-07-18,2023-07-18 00:47:00,2023-07-18 01:57:00,MNL Sales 7: Sun-Thu | 06:00 - 14:00,Asia/Manila,-8:00:00
1675,2897,2023-07-18,2023-07-18 02:11:00,2023-07-18 03:05:00,MNL Sales 7: Sun-Thu | 06:00 - 14:00,Asia/Manila,-8:00:00
1676,2897,2023-07-18,2023-07-18 04:01:00,2023-07-18 04:44:00,MNL Sales 7: Sun-Thu | 06:00 - 14:00,Asia/Manila,-8:00:00
1677,2897,2023-07-18,2023-07-18 04:52:00,2023-07-18 04:55:00,MNL Sales 7: Sun-Thu | 06:00 - 14:00,Asia/Manila,-8:00:00
1678,2897,2023-07-18,2023-07-18 05:00:00,2023-07-18 05:12:00,MNL Sales 7: Sun-Thu | 06:00 - 14:00,Asia/Manila,-8:00:00
1679,2897,2023-07-18,2023-07-18 05:33:00,2023-07-18 05:36:00,MNL Sales 7: Sun-Thu | 06:00 - 14:00,Asia/Manila,-8:00:00
